run_id,event_index,backend_id,proof_type,proof_size_bytes,verification_time_ms,status,error_code
W4-A1-memory-R02,50,A1-memory,none,0,0.000000,ok,
W4-A2-merkle-R01,0,A2-merkle,inclusion,165,0.006740,ok,
W4-A2-merkle-R01,1,A2-merkle,inclusion,233,0.008713,ok,
W4-A2-merkle-R01,2,A2-merkle,inclusion,233,0.010106,ok,
W4-A2-merkle-R01,3,A2-merkle,inclusion,302,0.010996,ok,
W4-A2-merkle-R01,4,A2-merkle,inclusion,233,0.007461,ok,
W4-A2-merkle-R01,5,A2-merkle,inclusion,302,0.010436,ok,
W4-A2-merkle-R01,6,A2-merkle,inclusion,302,0.011367,ok,
W4-A2-merkle-R01,7,A2-merkle,inclusion,371,0.015664,ok,
W4-A2-merkle-R01,8,A2-merkle,inclusion,233,0.007731,ok,
W4-A2-merkle-R01,9,A2-merkle,inclusion,303,0.010286,ok,
W4-A2-merkle-R01,10,A2-merkle,inclusion,304,0.009795,ok,
W4-A2-merkle-R01,11,A2-merkle,inclusion,373,0.012439,ok,
W4-A2-merkle-R01,12,A2-merkle,inclusion,304,0.012018,ok,
W4-A2-merkle-R01,13,A2-merkle,inclusion,373,0.012779,ok,
W4-A2-merkle-R01,14,A2-merkle,inclusion,373,0.012358,ok,
W4-A2-merkle-R01,15,A2-merkle,inclusion,442,0.015704,ok,
W4-A2-merkle-R01,16,A2-merkle,inclusion,235,0.009304,ok,
W4-A2-merkle-R01,17,A2-merkle,inclusion,304,0.010435,ok,
W4-A2-merkle-R01,18,A2-merkle,inclusion,304,0.009684,ok,
W4-A2-merkle-R01,19,A2-merkle,inclusion,373,0.014692,ok,
W4-A2-merkle-R01,20,A2-merkle,inclusion,304,0.010786,ok,
W4-A2-merkle-R01,21,A2-merkle,inclusion,373,0.013650,ok,
W4-A2-merkle-R01,22,A2-merkle,inclusion,373,0.013801,ok,
W4-A2-merkle-R01,23,A2-merkle,inclusion,442,0.015723,ok,
W4-A2-merkle-R01,24,A2-merkle,inclusion,304,0.010095,ok,
W4-A2-merkle-R01,25,A2-merkle,inclusion,373,0.012829,ok,
W4-A2-merkle-R01,26,A2-merkle,inclusion,373,0.012870,ok,
W4-A2-merkle-R01,27,A2-merkle,inclusion,442,0.015463,ok,
W4-A2-merkle-R01,28,A2-merkle,inclusion,373,0.012189,ok,
W4-A2-merkle-R01,29,A2-merkle,inclusion,442,0.016865,ok,
W4-A2-merkle-R01,30,A2-merkle,inclusion,442,0.015122,ok,
W4-A2-merkle-R01,31,A2-merkle,inclusion,511,0.020050,ok,
W4-A2-merkle-R01,32,A2-merkle,inclusion,235,0.007721,ok,
W4-A2-merkle-R01,33,A2-merkle,inclusion,304,0.010446,ok,
W4-A2-merkle-R01,34,A2-merkle,inclusion,304,0.012238,ok,
W4-A2-merkle-R01,35,A2-merkle,inclusion,373,0.013590,ok,
W4-A2-merkle-R01,36,A2-merkle,inclusion,304,0.011998,ok,
W4-A2-merkle-R01,37,A2-merkle,inclusion,373,0.014192,ok,
W4-A2-merkle-R01,38,A2-merkle,inclusion,373,0.012649,ok,
W4-A2-merkle-R01,39,A2-merkle,inclusion,442,0.015784,ok,
W4-A2-merkle-R01,40,A2-merkle,inclusion,304,0.009704,ok,
W4-A2-merkle-R01,41,A2-merkle,inclusion,373,0.014141,ok,
W4-A2-merkle-R01,42,A2-merkle,inclusion,373,0.013360,ok,
W4-A2-merkle-R01,43,A2-merkle,inclusion,442,0.017647,ok,
W4-A2-merkle-R01,44,A2-merkle,inclusion,373,0.013731,ok,
W4-A2-merkle-R01,45,A2-merkle,inclusion,442,0.015754,ok,
W4-A2-merkle-R01,46,A2-merkle,inclusion,442,0.016294,ok,
W4-A2-merkle-R01,47,A2-merkle,inclusion,511,0.017766,ok,
W4-A2-merkle-R01,48,A2-merkle,inclusion,304,0.010676,ok,
W4-A2-merkle-R01,49,A2-merkle,inclusion,373,0.012749,ok,
W4-A2-merkle-R01,50,A2-merkle,inclusion,373,0.014322,ok,
W4-A2-merkle-R02,0,A2-merkle,inclusion,165,0.005619,ok,
W4-A2-merkle-R02,1,A2-merkle,inclusion,233,0.007802,ok,
W4-A2-merkle-R02,2,A2-merkle,inclusion,233,0.007361,ok,
W4-A2-merkle-R02,3,A2-merkle,inclusion,302,0.012469,ok,
W4-A2-merkle-R02,4,A2-merkle,inclusion,233,0.015443,ok,
W4-A2-merkle-R02,5,A2-merkle,inclusion,302,0.010025,ok,
W4-A2-merkle-R02,6,A2-merkle,inclusion,302,0.016004,ok,
W4-A2-merkle-R02,7,A2-merkle,inclusion,371,0.014552,ok,
W4-A2-merkle-R02,8,A2-merkle,inclusion,233,0.007792,ok,
W4-A2-merkle-R02,9,A2-merkle,inclusion,303,0.009405,ok,
W4-A2-merkle-R02,10,A2-merkle,inclusion,304,0.018157,ok,
W4-A2-merkle-R02,11,A2-merkle,inclusion,373,0.012769,ok,
W4-A2-merkle-R02,12,A2-merkle,inclusion,304,0.011698,ok,
W4-A2-merkle-R02,13,A2-merkle,inclusion,373,0.011968,ok,
W4-A2-merkle-R02,14,A2-merkle,inclusion,373,0.020711,ok,
W4-A2-merkle-R02,15,A2-merkle,inclusion,442,0.014742,ok,
W4-A2-merkle-R02,16,A2-merkle,inclusion,235,0.007751,ok,
W4-A2-merkle-R02,17,A2-merkle,inclusion,304,0.009465,ok,
W4-A2-merkle-R02,18,A2-merkle,inclusion,304,0.010366,ok,
W4-A2-merkle-R02,19,A2-merkle,inclusion,373,0.014262,ok,
W4-A2-merkle-R02,20,A2-merkle,inclusion,304,0.010236,ok,
W4-A2-merkle-R02,21,A2-merkle,inclusion,373,0.012539,ok,
W4-A2-merkle-R02,22,A2-merkle,inclusion,373,0.016795,ok,
W4-A2-merkle-R02,23,A2-merkle,inclusion,442,0.016084,ok,
W4-A2-merkle-R02,24,A2-merkle,inclusion,304,0.010175,ok,
W4-A2-merkle-R02,25,A2-merkle,inclusion,373,0.013059,ok,
W4-A2-merkle-R02,26,A2-merkle,inclusion,373,0.013350,ok,
W4-A2-merkle-R02,27,A2-merkle,inclusion,442,0.014712,ok,
W4-A2-merkle-R02,28,A2-merkle,inclusion,373,0.014361,ok,
W4-A2-merkle-R02,29,A2-merkle,inclusion,442,0.015594,ok,
W4-A2-merkle-R02,30,A2-merkle,inclusion,442,0.016645,ok,
W4-A2-merkle-R02,31,A2-merkle,inclusion,511,0.020561,ok,
W4-A2-merkle-R02,32,A2-merkle,inclusion,235,0.007471,ok,
W4-A2-merkle-R02,33,A2-merkle,inclusion,304,0.010485,ok,
W4-A2-merkle-R02,34,A2-merkle,inclusion,304,0.011056,ok,
W4-A2-merkle-R02,35,A2-merkle,inclusion,373,0.012479,ok,
W4-A2-merkle-R02,36,A2-merkle,inclusion,304,0.011988,ok,
W4-A2-merkle-R02,37,A2-merkle,inclusion,373,0.013080,ok,
W4-A2-merkle-R02,38,A2-merkle,inclusion,373,0.013090,ok,
W4-A2-merkle-R02,39,A2-merkle,inclusion,442,0.015633,ok,
W4-A2-merkle-R02,40,A2-merkle,inclusion,304,0.009815,ok,
W4-A2-merkle-R02,41,A2-merkle,inclusion,373,0.015904,ok,
W4-A2-merkle-R02,42,A2-merkle,inclusion,373,0.012189,ok,
W4-A2-merkle-R02,43,A2-merkle,inclusion,442,0.016836,ok,
W4-A2-merkle-R02,44,A2-merkle,inclusion,373,0.013811,ok,
W4-A2-merkle-R02,45,A2-merkle,inclusion,442,0.015353,ok,
W4-A2-merkle-R02,46,A2-merkle,inclusion,442,0.015814,ok,
W4-A2-merkle-R02,47,A2-merkle,inclusion,511,0.017737,ok,
W4-A2-merkle-R02,48,A2-merkle,inclusion,304,0.010496,ok,
W4-A2-merkle-R02,49,A2-merkle,inclusion,373,0.013100,ok,
W4-A2-merkle-R02,50,A2-merkle,inclusion,373,0.013500,ok,
W5-A1-memory-R01,0,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R01,1,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R01,2,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R01,3,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R01,4,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R01,5,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R01,6,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R01,7,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R01,8,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R01,9,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R01,10,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R01,11,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R01,12,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R01,13,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R01,14,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R01,15,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R01,16,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R01,17,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R01,18,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R01,19,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R01,20,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R01,21,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R01,22,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R01,23,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R01,24,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R01,25,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R01,26,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R01,27,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R02,0,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R02,1,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R02,2,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R02,3,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R02,4,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R02,5,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R02,6,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R02,7,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R02,8,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R02,9,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R02,10,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R02,11,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R02,12,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R02,13,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R02,14,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R02,15,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R02,16,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R02,17,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R02,18,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R02,19,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R02,20,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R02,21,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R02,22,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R02,23,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R02,24,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R02,25,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R02,26,A1-memory,none,0,0.000000,ok,
W5-A1-memory-R02,27,A1-memory,none,0,0.000000,ok,
W5-A2-merkle-R01,0,A2-merkle,inclusion,165,0.007240,ok,
W5-A2-merkle-R01,1,A2-merkle,inclusion,233,0.014021,ok,
W5-A2-merkle-R01,2,A2-merkle,inclusion,233,0.008713,ok,
W5-A2-merkle-R01,3,A2-merkle,inclusion,302,0.020090,ok,
W5-A2-merkle-R01,4,A2-merkle,inclusion,233,0.008273,ok,
W5-A2-merkle-R01,5,A2-merkle,inclusion,302,0.011257,ok,
W5-A2-merkle-R01,6,A2-merkle,inclusion,302,0.010376,ok,
W5-A2-merkle-R01,7,A2-merkle,inclusion,371,0.013340,ok,
W5-A2-merkle-R01,8,A2-merkle,inclusion,233,0.007502,ok,
W5-A2-merkle-R01,9,A2-merkle,inclusion,303,0.011187,ok,
W5-A2-merkle-R01,10,A2-merkle,inclusion,304,0.009805,ok,
W5-A2-merkle-R01,11,A2-merkle,inclusion,373,0.013270,ok,
W5-A2-merkle-R01,12,A2-merkle,inclusion,304,0.009805,ok,
W5-A2-merkle-R01,13,A2-merkle,inclusion,373,0.013330,ok,
W5-A2-merkle-R01,14,A2-merkle,inclusion,373,0.012248,ok,
W5-A2-merkle-R01,15,A2-merkle,inclusion,442,0.016895,ok,
W5-A2-merkle-R01,16,A2-merkle,inclusion,235,0.007241,ok,
W5-A2-merkle-R01,17,A2-merkle,inclusion,304,0.010406,ok,
W5-A2-merkle-R01,18,A2-merkle,inclusion,304,0.010005,ok,
W5-A2-merkle-R01,19,A2-merkle,inclusion,373,0.013330,ok,
W5-A2-merkle-R01,20,A2-merkle,inclusion,304,0.013891,ok,
W5-A2-merkle-R01,21,A2-merkle,inclusion,373,0.013630,ok,
W5-A2-merkle-R01,22,A2-merkle,inclusion,373,0.016745,ok,
W5-A2-merkle-R01,23,A2-merkle,inclusion,442,0.015223,ok,
W5-A2-merkle-R01,24,A2-merkle,inclusion,304,0.009825,ok,
W5-A2-merkle-R01,25,A2-merkle,inclusion,373,0.012519,ok,
W5-A2-merkle-R01,26,A2-merkle,inclusion,373,0.012679,ok,
W5-A2-merkle-R01,27,A2-merkle,inclusion,442,0.015063,ok,
W5-A2-merkle-R02,0,A2-merkle,inclusion,165,0.006690,ok,
W5-A2-merkle-R02,1,A2-merkle,inclusion,233,0.007651,ok,
W5-A2-merkle-R02,2,A2-merkle,inclusion,233,0.007782,ok,
W5-A2-merkle-R02,3,A2-merkle,inclusion,302,0.010175,ok,
W5-A2-merkle-R02,4,A2-merkle,inclusion,233,0.007602,ok,
W5-A2-merkle-R02,5,A2-merkle,inclusion,302,0.009935,ok,
W5-A2-merkle-R02,6,A2-merkle,inclusion,302,0.010275,ok,
W5-A2-merkle-R02,7,A2-merkle,inclusion,371,0.016224,ok,
W5-A2-merkle-R02,8,A2-merkle,inclusion,233,0.007441,ok,
W5-A2-merkle-R02,9,A2-merkle,inclusion,303,0.009624,ok,
W5-A2-merkle-R02,10,A2-merkle,inclusion,304,0.009955,ok,
W5-A2-merkle-R02,11,A2-merkle,inclusion,373,0.012428,ok,
W5-A2-merkle-R02,12,A2-merkle,inclusion,304,0.010355,ok,
W5-A2-merkle-R02,13,A2-merkle,inclusion,373,0.012419,ok,
W5-A2-merkle-R02,14,A2-merkle,inclusion,373,0.012879,ok,
W5-A2-merkle-R02,15,A2-merkle,inclusion,442,0.014883,ok,
W5-A2-merkle-R02,16,A2-merkle,inclusion,235,0.006920,ok,
W5-A2-merkle-R02,17,A2-merkle,inclusion,304,0.009564,ok,
W5-A2-merkle-R02,18,A2-merkle,inclusion,304,0.010256,ok,
W5-A2-merkle-R02,19,A2-merkle,inclusion,373,0.012329,ok,
W5-A2-merkle-R02,20,A2-merkle,inclusion,304,0.010025,ok,
W5-A2-merkle-R02,21,A2-merkle,inclusion,373,0.012910,ok,
W5-A2-merkle-R02,22,A2-merkle,inclusion,373,0.013290,ok,
W5-A2-merkle-R02,23,A2-merkle,inclusion,442,0.014622,ok,
W5-A2-merkle-R02,24,A2-merkle,inclusion,304,0.009915,ok,
W5-A2-merkle-R02,25,A2-merkle,inclusion,373,0.014592,ok,
W5-A2-merkle-R02,26,A2-merkle,inclusion,373,0.012318,ok,
W5-A2-merkle-R02,27,A2-merkle,inclusion,442,0.017927,ok,
