run_id,event_index,workload_id,backend_id,repetition,seed,latency_ms,status,error_code,artefact_bytes,receipt_bytes,started_ns,ended_ns
W5-A1-memory-R01,20,W5,A1-memory,1,20260001,0.080051,ok,,1025,433,698325698203,698325778254
W5-A1-memory-R01,21,W5,A1-memory,1,20260001,0.073290,ok,,1023,433,698325856302,698325929592
W5-A1-memory-R01,22,W5,A1-memory,1,20260001,0.069866,ok,,1023,433,698326003513,698326073379
W5-A1-memory-R01,23,W5,A1-memory,1,20260001,0.074402,ok,,1023,433,698326157546,698326231948
W5-A1-memory-R01,24,W5,A1-memory,1,20260001,0.070206,ok,,1023,433,698326303916,698326374122
W5-A1-memory-R01,25,W5,A1-memory,1,20260001,0.073681,ok,,1025,433,698326448584,698326522265
W5-A1-memory-R01,26,W5,A1-memory,1,20260001,0.072008,ok,,1023,433,698326603648,698326675656
W5-A1-memory-R01,27,W5,A1-memory,1,20260001,0.068593,ok,,1023,433,698326748256,698326816849
W5-A1-memory-R02,0,W5,A1-memory,2,20260002,0.073480,ok,,1025,433,698326943941,698327017421
W5-A1-memory-R02,1,W5,A1-memory,2,20260002,0.070957,ok,,1023,433,698327102179,698327173136
W5-A1-memory-R02,2,W5,A1-memory,2,20260002,0.073481,ok,,1023,433,698327263252,698327336733
W5-A1-memory-R02,3,W5,A1-memory,2,20260002,0.069334,ok,,1023,433,698327408301,698327477635
W5-A1-memory-R02,4,W5,A1-memory,2,20260002,0.082794,ok,,1023,433,698327550385,698327633179
W5-A1-memory-R02,5,W5,A1-memory,2,20260002,0.070857,ok,,1025,433,698327708042,698327778899
W5-A1-memory-R02,6,W5,A1-memory,2,20260002,0.068854,ok,,1023,433,698327857287,698327926141
W5-A1-memory-R02,7,W5,A1-memory,2,20260002,0.070085,ok,,1023,433,698327997008,698328067093
W5-A1-memory-R02,8,W5,A1-memory,2,20260002,0.068664,ok,,1023,433,698328139883,698328208547
W5-A1-memory-R02,9,W5,A1-memory,2,20260002,0.077807,ok,,1023,433,698328307416,698328385223
W5-A1-memory-R02,10,W5,A1-memory,2,20260002,0.068903,ok,,1025,433,698328459385,698328528288
W5-A1-memory-R02,11,W5,A1-memory,2,20260002,0.079540,ok,,1023,433,698328599245,698328678785
W5-A1-memory-R02,12,W5,A1-memory,2,20260002,0.071889,ok,,1023,433,698328755170,698328827059
W5-A1-memory-R02,13,W5,A1-memory,2,20260002,0.069364,ok,,1023,433,698328898026,698328967390
W5-A1-memory-R02,14,W5,A1-memory,2,20260002,0.068033,ok,,1023,433,698329037115,698329105148
W5-A1-memory-R02,15,W5,A1-memory,2,20260002,0.068163,ok,,1025,433,698329176355,698329244518
W5-A1-memory-R02,16,W5,A1-memory,2,20260002,0.079099,ok,,1023,433,698329332581,698329411680
W5-A1-memory-R02,17,W5,A1-memory,2,20260002,0.069885,ok,,1023,433,698329487204,698329557089
W5-A1-memory-R02,18,W5,A1-memory,2,20260002,0.070737,ok,,1023,433,698329628376,698329699113
W5-A1-memory-R02,19,W5,A1-memory,2,20260002,0.072299,ok,,1023,433,698329786485,698329858784
W5-A1-memory-R02,20,W5,A1-memory,2,20260002,0.067983,ok,,1025,433,698329930922,698329998905
W5-A1-memory-R02,21,W5,A1-memory,2,20260002,0.067892,ok,,1023,433,698330068760,698330136652
W5-A1-memory-R02,22,W5,A1-memory,2,20260002,0.069525,ok,,1023,433,698330207509,698330277034
W5-A1-memory-R02,23,W5,A1-memory,2,20260002,0.094122,ok,,1023,433,698330347380,698330441502
W5-A1-memory-R02,24,W5,A1-memory,2,20260002,0.072590,ok,,1023,433,698330517446,698330590036
W5-A1-memory-R02,25,W5,A1-memory,2,20260002,0.068714,ok,,1025,433,698330661483,698330730197
W5-A1-memory-R02,26,W5,A1-memory,2,20260002,0.074222,ok,,1023,433,698330812982,698330887204
W5-A1-memory-R02,27,W5,A1-memory,2,20260002,0.067932,ok,,1023,433,698330959072,698331027004
W5-A2-merkle-R01,0,W5,A2-merkle,1,20260001,0.083266,ok,,1025,600,698331153154,698331236420
W5-A2-merkle-R01,1,W5,A2-merkle,1,20260001,0.094222,ok,,1023,658,698331326836,698331421058
W5-A2-merkle-R01,2,W5,A2-merkle,1,20260001,0.098709,ok,,1023,658,698331532296,698331631005
W5-A2-merkle-R01,3,W5,A2-merkle,1,20260001,0.099199,ok,,1023,658,698331721451,698331820650
W5-A2-merkle-R01,4,W5,A2-merkle,1,20260001,0.110236,ok,,1023,658,698331936876,698332047112
W5-A2-merkle-R01,5,W5,A2-merkle,1,20260001,0.114433,ok,,1025,658,698332136947,698332251380
W5-A2-merkle-R01,6,W5,A2-merkle,1,20260001,0.119200,ok,,1023,658,698332354865,698332474065
W5-A2-merkle-R01,7,W5,A2-merkle,1,20260001,0.136836,ok,,1023,658,698332580215,698332717051
W5-A2-merkle-R01,8,W5,A2-merkle,1,20260001,0.115874,ok,,1023,658,698332810262,698332926136
W5-A2-merkle-R01,9,W5,A2-merkle,1,20260001,0.152981,ok,,1023,659,698333030293,698333183274
W5-A2-merkle-R01,10,W5,A2-merkle,1,20260001,0.143396,ok,,1025,660,698333276625,698333420021
W5-A2-merkle-R01,11,W5,A2-merkle,1,20260001,0.175795,ok,,1023,660,698333509946,698333685741
W5-A2-merkle-R01,12,W5,A2-merkle,1,20260001,0.158059,ok,,1023,660,698333781405,698333939464
W5-A2-merkle-R01,13,W5,A2-merkle,1,20260001,0.189506,ok,,1023,660,698334028928,698334218434
W5-A2-merkle-R01,14,W5,A2-merkle,1,20260001,0.166771,ok,,1023,660,698334314679,698334481450
W5-A2-merkle-R01,15,W5,A2-merkle,1,20260001,0.204448,ok,,1025,660,698334571937,698334776385
W5-A2-merkle-R01,16,W5,A2-merkle,1,20260001,0.150176,ok,,1023,660,698334875344,698335025520
W5-A2-merkle-R01,17,W5,A2-merkle,1,20260001,0.212240,ok,,1023,660,698335110719,698335322959
W5-A2-merkle-R01,18,W5,A2-merkle,1,20260001,0.199580,ok,,1023,660,698335413766,698335613346
W5-A2-merkle-R01,19,W5,A2-merkle,1,20260001,0.238299,ok,,1023,660,698335703282,698335941581
W5-A2-merkle-R01,20,W5,A2-merkle,1,20260001,0.245199,ok,,1025,660,698336038187,698336283386
W5-A2-merkle-R01,21,W5,A2-merkle,1,20260001,0.220122,ok,,1023,660,698336386722,698336606844
W5-A2-merkle-R01,22,W5,A2-merkle,1,20260001,0.285050,ok,,1023,660,698336704761,698336989811
W5-A2-merkle-R01,23,W5,A2-merkle,1,20260001,0.227723,ok,,1023,660,698337103312,698337331035
W5-A2-merkle-R01,24,W5,A2-merkle,1,20260001,0.229916,ok,,1023,660,698337430946,698337660862
W5-A2-merkle-R01,25,W5,A2-merkle,1,20260001,0.265410,ok,,1025,660,698337752891,698338018301
W5-A2-merkle-R01,26,W5,A2-merkle,1,20260001,0.263808,ok,,1023,660,698338122197,698338386005
W5-A2-merkle-R01,27,W5,A2-merkle,1,20260001,0.254264,ok,,1023,660,698338481228,698338735492
W5-A2-merkle-R02,0,W5,A2-merkle,2,20260002,0.089775,ok,,1025,600,698338895623,698338985398
W5-A2-merkle-R02,1,W5,A2-merkle,2,20260002,0.089405,ok,,1023,658,698339083366,698339172771
W5-A2-merkle-R02,2,W5,A2-merkle,2,20260002,0.090767,ok,,1023,658,698339261885,698339352652
W5-A2-merkle-R02,3,W5,A2-merkle,2,20260002,0.097897,ok,,1023,658,698339442828,698339540725
W5-A2-merkle-R02,4,W5,A2-merkle,2,20260002,0.098118,ok,,1023,658,698339630040,698339728158
W5-A2-merkle-R02,5,W5,A2-merkle,2,20260002,0.110487,ok,,1025,658,698339814818,698339925305
W5-A2-merkle-R02,6,W5,A2-merkle,2,20260002,0.139550,ok,,1023,658,698340016292,698340155842
W5-A2-merkle-R02,7,W5,A2-merkle,2,20260002,0.132910,ok,,1023,658,698340246379,698340379289
W5-A2-merkle-R02,8,W5,A2-merkle,2,20260002,0.114352,ok,,1023,658,698340475865,698340590217
W5-A2-merkle-R02,9,W5,A2-merkle,2,20260002,0.134813,ok,,1023,659,698340675285,698340810098
W5-A2-merkle-R02,10,W5,A2-merkle,2,20260002,0.141023,ok,,1025,660,698340899032,698341040055
W5-A2-merkle-R02,11,W5,A2-merkle,2,20260002,0.154843,ok,,1023,660,698341141037,698341295880
W5-A2-merkle-R02,12,W5,A2-merkle,2,20260002,0.154613,ok,,1023,660,698341388730,698341543343
W5-A2-merkle-R02,13,W5,A2-merkle,2,20260002,0.159681,ok,,1023,660,698341634090,698341793771
W5-A2-merkle-R02,14,W5,A2-merkle,2,20260002,0.171929,ok,,1023,660,698341886911,698342058840
W5-A2-merkle-R02,15,W5,A2-merkle,2,20260002,0.191910,ok,,1025,660,698342151109,698342343019
W5-A2-merkle-R02,16,W5,A2-merkle,2,20260002,0.146381,ok,,1023,660,698342439564,698342585945
W5-A2-merkle-R02,17,W5,A2-merkle,2,20260002,0.185941,ok,,1023,660,698342671393,698342857334
W5-A2-merkle-R02,18,W5,A2-merkle,2,20260002,0.197939,ok,,1023,660,698342944685,698343142624
W5-A2-merkle-R02,19,W5,A2-merkle,2,20260002,0.217468,ok,,1023,660,698343231307,698343448775
W5-A2-merkle-R02,20,W5,A2-merkle,2,20260002,0.212971,ok,,1025,660,698343541325,698343754296
W5-A2-merkle-R02,21,W5,A2-merkle,2,20260002,0.218820,ok,,1023,660,698343842999,698344061819
W5-A2-merkle-R02,22,W5,A2-merkle,2,20260002,0.253362,ok,,1023,660,698344155460,698344408822
W5-A2-merkle-R02,23,W5,A2-merkle,2,20260002,0.222495,ok,,1023,660,698344507791,698344730286
W5-A2-merkle-R02,24,W5,A2-merkle,2,20260002,0.231960,ok,,1023,660,698344833001,698345064961
W5-A2-merkle-R02,25,W5,A2-merkle,2,20260002,0.250076,ok,,1025,660,698345155688,698345405764
W5-A2-merkle-R02,26,W5,A2-merkle,2,20260002,0.240813,ok,,1023,660,698345506206,698345747019
W5-A2-merkle-R02,27,W5,A2-merkle,2,20260002,0.286212,ok,,1023,660,698345848832,698346135044
